"Although <extra_id_0>, PersonX visits his grandfather at home, so PersonX is seen as close to his family.",26946_although_neg
"PersonX visits his grandfather at home and <extra_id_0>, so PersonX feels comfortable.",85933_and
"PersonX visits his grandfather at home and <extra_id_0>, so PersonX feels comfortable.",85933_and_neg
"PersonX visits his grandfather at home while <extra_id_0>, so PersonX feels comfortable.",85933_while
"PersonX visits his grandfather at home while <extra_id_0>, so PersonX feels comfortable.",85933_while_neg
"<extra_id_0> but PersonX visits his grandfather at home, so PersonX feels comfortable.",85933_but
"<extra_id_0> but PersonX visits his grandfather at home, so PersonX feels comfortable.",85933_but_neg
"Although <extra_id_0>, PersonX visits his grandfather at home, so PersonX feels comfortable.",85933_although
"Although <extra_id_0>, PersonX visits his grandfather at home, so PersonX feels comfortable.",85933_although_neg
"PersonX has an art show and <extra_id_0>, so PersonX feels creative.",253307_and
"PersonX has an art show and <extra_id_0>, so PersonX feels creative.",253307_and_neg
"PersonX has an art show while <extra_id_0>, so PersonX feels creative.",253307_while
"PersonX has an art show while <extra_id_0>, so PersonX feels creative.",253307_while_neg
"<extra_id_0> but PersonX has an art show, so PersonX feels creative.",253307_but
"<extra_id_0> but PersonX has an art show, so PersonX feels creative.",253307_but_neg
"Although <extra_id_0>, PersonX has an art show, so PersonX feels creative.",253307_although
"Although <extra_id_0>, PersonX has an art show, so PersonX feels creative.",253307_although_neg
"PersonX has an art show and <extra_id_0>, so PersonX is seen as talented.",380987_and
"PersonX has an art show and <extra_id_0>, so PersonX is seen as talented.",380987_and_neg
"PersonX has an art show while <extra_id_0>, so PersonX is seen as talented.",380987_while
"PersonX has an art show while <extra_id_0>, so PersonX is seen as talented.",380987_while_neg
"<extra_id_0> but PersonX has an art show, so PersonX is seen as talented.",380987_but
"<extra_id_0> but PersonX has an art show, so PersonX is seen as talented.",380987_but_neg
"Although <extra_id_0>, PersonX has an art show, so PersonX is seen as talented.",380987_although
"Although <extra_id_0>, PersonX has an art show, so PersonX is seen as talented.",380987_although_neg
"PersonX looks for the lost file and <extra_id_0>, so PersonX is seen as diligent.",5666_and
"PersonX looks for the lost file and <extra_id_0>, so PersonX is seen as diligent.",5666_and_neg
"PersonX looks for the lost file while <extra_id_0>, so PersonX is seen as diligent.",5666_while
"PersonX looks for the lost file while <extra_id_0>, so PersonX is seen as diligent.",5666_while_neg
"<extra_id_0> but PersonX looks for the lost file, so PersonX is seen as diligent.",5666_but
"<extra_id_0> but PersonX looks for the lost file, so PersonX is seen as diligent.",5666_but_neg
"Although <extra_id_0>, PersonX looks for the lost file, so PersonX is seen as diligent.",5666_although
"Although <extra_id_0>, PersonX looks for the lost file, so PersonX is seen as diligent.",5666_although_neg
"PersonX looks for the lost file and <extra_id_0>, so PersonX feels determined.",309656_and
"PersonX looks for the lost file and <extra_id_0>, so PersonX feels determined.",309656_and_neg
"PersonX looks for the lost file while <extra_id_0>, so PersonX feels determined.",309656_while
"PersonX looks for the lost file while <extra_id_0>, so PersonX feels determined.",309656_while_neg
"<extra_id_0> but PersonX looks for the lost file, so PersonX feels determined.",309656_but
"<extra_id_0> but PersonX looks for the lost file, so PersonX feels determined.",309656_but_neg
"Although <extra_id_0>, PersonX looks for the lost file, so PersonX feels determined.",309656_although
"Although <extra_id_0>, PersonX looks for the lost file, so PersonX feels determined.",309656_although_neg
"PersonX has a good view on the whole situation and <extra_id_0>, so PersonX feels peaceful.",4798_and
"PersonX has a good view on the whole situation and <extra_id_0>, so PersonX feels peaceful.",4798_and_neg
"PersonX has a good view on the whole situation while <extra_id_0>, so PersonX feels peaceful.",4798_while
"PersonX has a good view on the whole situation while <extra_id_0>, so PersonX feels peaceful.",4798_while_neg
"<extra_id_0> but PersonX has a good view on the whole situation, so PersonX feels peaceful.",4798_but
"<extra_id_0> but PersonX has a good view on the whole situation, so PersonX feels peaceful.",4798_but_neg
"Although <extra_id_0>, PersonX has a good view on the whole situation, so PersonX feels peaceful.",4798_although
"Although <extra_id_0>, PersonX has a good view on the whole situation, so PersonX feels peaceful.",4798_although_neg
"PersonX has a good view on the whole situation and <extra_id_0>, so PersonX is seen as intelligent.",96288_and
"PersonX has a good view on the whole situation and <extra_id_0>, so PersonX is seen as intelligent.",96288_and_neg
"PersonX has a good view on the whole situation while <extra_id_0>, so PersonX is seen as intelligent.",96288_while
"PersonX has a good view on the whole situation while <extra_id_0>, so PersonX is seen as intelligent.",96288_while_neg
"<extra_id_0> but PersonX has a good view on the whole situation, so PersonX is seen as intelligent.",96288_but
"<extra_id_0> but PersonX has a good view on the whole situation, so PersonX is seen as intelligent.",96288_but_neg
"Although <extra_id_0>, PersonX has a good view on the whole situation, so PersonX is seen as intelligent.",96288_although
"Although <extra_id_0>, PersonX has a good view on the whole situation, so PersonX is seen as intelligent.",96288_although_neg
"PersonX stabs a man and <extra_id_0>, so PersonX feels bad.",17011_and
"PersonX stabs a man and <extra_id_0>, so PersonX feels bad.",17011_and_neg
"PersonX stabs a man while <extra_id_0>, so PersonX feels bad.",17011_while
"PersonX stabs a man while <extra_id_0>, so PersonX feels bad.",17011_while_neg
"<extra_id_0> but PersonX stabs a man, so PersonX feels bad.",17011_but
"<extra_id_0> but PersonX stabs a man, so PersonX feels bad.",17011_but_neg
"Although <extra_id_0>, PersonX stabs a man, so PersonX feels bad.",17011_although
"Although <extra_id_0>, PersonX stabs a man, so PersonX feels bad.",17011_although_neg
"PersonX stabs a man and <extra_id_0>, so PersonX is seen as a criminal.",150941_and
"PersonX stabs a man and <extra_id_0>, so PersonX is seen as a criminal.",150941_and_neg
"PersonX stabs a man while <extra_id_0>, so PersonX is seen as a criminal.",150941_while
"PersonX stabs a man while <extra_id_0>, so PersonX is seen as a criminal.",150941_while_neg
"<extra_id_0> but PersonX stabs a man, so PersonX is seen as a criminal.",150941_but
"<extra_id_0> but PersonX stabs a man, so PersonX is seen as a criminal.",150941_but_neg
"Although <extra_id_0>, PersonX stabs a man, so PersonX is seen as a criminal.",150941_although
"Although <extra_id_0>, PersonX stabs a man, so PersonX is seen as a criminal.",150941_although_neg
"PersonX makes a good impression and <extra_id_0>, so PersonX feels confident.",14177_and
"PersonX makes a good impression and <extra_id_0>, so PersonX feels confident.",14177_and_neg
"PersonX makes a good impression while <extra_id_0>, so PersonX feels confident.",14177_while
"PersonX makes a good impression while <extra_id_0>, so PersonX feels confident.",14177_while_neg
"<extra_id_0> but PersonX makes a good impression, so PersonX feels confident.",14177_but
"<extra_id_0> but PersonX makes a good impression, so PersonX feels confident.",14177_but_neg
"Although <extra_id_0>, PersonX makes a good impression, so PersonX feels confident.",14177_although
"Although <extra_id_0>, PersonX makes a good impression, so PersonX feels confident.",14177_although_neg
"PersonX makes a good impression and <extra_id_0>, so PersonX is seen as popular.",23691_and
"PersonX makes a good impression and <extra_id_0>, so PersonX is seen as popular.",23691_and_neg
"PersonX makes a good impression while <extra_id_0>, so PersonX is seen as popular.",23691_while
"PersonX makes a good impression while <extra_id_0>, so PersonX is seen as popular.",23691_while_neg
"<extra_id_0> but PersonX makes a good impression, so PersonX is seen as popular.",23691_but
"<extra_id_0> but PersonX makes a good impression, so PersonX is seen as popular.",23691_but_neg
"Although <extra_id_0>, PersonX makes a good impression, so PersonX is seen as popular.",23691_although
"Although <extra_id_0>, PersonX makes a good impression, so PersonX is seen as popular.",23691_although_neg
"PersonX engages in amateur sport and <extra_id_0>, so PersonX is seen as athletic.",139844_and
"PersonX engages in amateur sport and <extra_id_0>, so PersonX is seen as athletic.",139844_and_neg
"PersonX engages in amateur sport while <extra_id_0>, so PersonX is seen as athletic.",139844_while
"PersonX engages in amateur sport while <extra_id_0>, so PersonX is seen as athletic.",139844_while_neg
"<extra_id_0> but PersonX engages in amateur sport, so PersonX is seen as athletic.",139844_but
"<extra_id_0> but PersonX engages in amateur sport, so PersonX is seen as athletic.",139844_but_neg
"Although <extra_id_0>, PersonX engages in amateur sport, so PersonX is seen as athletic.",139844_although
"Although <extra_id_0>, PersonX engages in amateur sport, so PersonX is seen as athletic.",139844_although_neg
"PersonX engages in amateur sport and <extra_id_0>, so PersonX feels good.",217354_and
"PersonX engages in amateur sport and <extra_id_0>, so PersonX feels good.",217354_and_neg
"PersonX engages in amateur sport while <extra_id_0>, so PersonX feels good.",217354_while
"PersonX engages in amateur sport while <extra_id_0>, so PersonX feels good.",217354_while_neg
"<extra_id_0> but PersonX engages in amateur sport, so PersonX feels good.",217354_but
"<extra_id_0> but PersonX engages in amateur sport, so PersonX feels good.",217354_but_neg
"Although <extra_id_0>, PersonX engages in amateur sport, so PersonX feels good.",217354_although
"Although <extra_id_0>, PersonX engages in amateur sport, so PersonX feels good.",217354_although_neg
"PersonX encourages new technologies and <extra_id_0>, so PersonX is seen as visionary.",135091_and
"PersonX encourages new technologies and <extra_id_0>, so PersonX is seen as visionary.",135091_and_neg
"PersonX encourages new technologies while <extra_id_0>, so PersonX is seen as visionary.",135091_while
"PersonX encourages new technologies while <extra_id_0>, so PersonX is seen as visionary.",135091_while_neg
"<extra_id_0> but PersonX encourages new technologies, so PersonX is seen as visionary.",135091_but
"<extra_id_0> but PersonX encourages new technologies, so PersonX is seen as visionary.",135091_but_neg
"Although <extra_id_0>, PersonX encourages new technologies, so PersonX is seen as visionary.",135091_although
"Although <extra_id_0>, PersonX encourages new technologies, so PersonX is seen as visionary.",135091_although_neg
"PersonX encourages new technologies and <extra_id_0>, so PersonX feels enthusiastic.",182527_and
"PersonX encourages new technologies and <extra_id_0>, so PersonX feels enthusiastic.",182527_and_neg
"PersonX encourages new technologies while <extra_id_0>, so PersonX feels enthusiastic.",182527_while
"PersonX encourages new technologies while <extra_id_0>, so PersonX feels enthusiastic.",182527_while_neg
"<extra_id_0> but PersonX encourages new technologies, so PersonX feels enthusiastic.",182527_but
"<extra_id_0> but PersonX encourages new technologies, so PersonX feels enthusiastic.",182527_but_neg
"Although <extra_id_0>, PersonX encourages new technologies, so PersonX feels enthusiastic.",182527_although
"Although <extra_id_0>, PersonX encourages new technologies, so PersonX feels enthusiastic.",182527_although_neg
"PersonX plays with others and <extra_id_0>, so PersonX is seen as fun.",9044_and
"PersonX plays with others and <extra_id_0>, so PersonX is seen as fun.",9044_and_neg
"PersonX plays with others while <extra_id_0>, so PersonX is seen as fun.",9044_while
"PersonX plays with others while <extra_id_0>, so PersonX is seen as fun.",9044_while_neg
"<extra_id_0> but PersonX plays with others, so PersonX is seen as fun.",9044_but
"<extra_id_0> but PersonX plays with others, so PersonX is seen as fun.",9044_but_neg
"Although <extra_id_0>, PersonX plays with others, so PersonX is seen as fun.",9044_although
"Although <extra_id_0>, PersonX plays with others, so PersonX is seen as fun.",9044_although_neg
"PersonX plays with others and <extra_id_0>, so PersonX feels included.",283991_and
"PersonX plays with others and <extra_id_0>, so PersonX feels included.",283991_and_neg
"PersonX plays with others while <extra_id_0>, so PersonX feels included.",283991_while
"PersonX plays with others while <extra_id_0>, so PersonX feels included.",283991_while_neg
"<extra_id_0> but PersonX plays with others, so PersonX feels included.",283991_but
"<extra_id_0> but PersonX plays with others, so PersonX feels included.",283991_but_neg
"Although <extra_id_0>, PersonX plays with others, so PersonX feels included.",283991_although
"Although <extra_id_0>, PersonX plays with others, so PersonX feels included.",283991_although_neg
"PersonX does something bad and <extra_id_0>, so PersonX is seen as a bad person.",128387_and
"PersonX does something bad and <extra_id_0>, so PersonX is seen as a bad person.",128387_and_neg
"PersonX does something bad while <extra_id_0>, so PersonX is seen as a bad person.",128387_while
"PersonX does something bad while <extra_id_0>, so PersonX is seen as a bad person.",128387_while_neg
"<extra_id_0> but PersonX does something bad, so PersonX is seen as a bad person.",128387_but
"<extra_id_0> but PersonX does something bad, so PersonX is seen as a bad person.",128387_but_neg
"Although <extra_id_0>, PersonX does something bad, so PersonX is seen as a bad person.",128387_although
"Although <extra_id_0>, PersonX does something bad, so PersonX is seen as a bad person.",128387_although_neg
"PersonX does something bad and <extra_id_0>, so PersonX feels ashamed.",166131_and
"PersonX does something bad and <extra_id_0>, so PersonX feels ashamed.",166131_and_neg
"PersonX does something bad while <extra_id_0>, so PersonX feels ashamed.",166131_while
"PersonX does something bad while <extra_id_0>, so PersonX feels ashamed.",166131_while_neg
"<extra_id_0> but PersonX does something bad, so PersonX feels ashamed.",166131_but
"<extra_id_0> but PersonX does something bad, so PersonX feels ashamed.",166131_but_neg
"Although <extra_id_0>, PersonX does something bad, so PersonX feels ashamed.",166131_although
"Although <extra_id_0>, PersonX does something bad, so PersonX feels ashamed.",166131_although_neg
"PersonX stands up to the bully and <extra_id_0>, so PersonX feels courageous.",158322_and
"PersonX stands up to the bully and <extra_id_0>, so PersonX feels courageous.",158322_and_neg
"PersonX stands up to the bully while <extra_id_0>, so PersonX feels courageous.",158322_while
"PersonX stands up to the bully while <extra_id_0>, so PersonX feels courageous.",158322_while_neg
"<extra_id_0> but PersonX stands up to the bully, so PersonX feels courageous.",158322_but
"<extra_id_0> but PersonX stands up to the bully, so PersonX feels courageous.",158322_but_neg
"Although <extra_id_0>, PersonX stands up to the bully, so PersonX feels courageous.",158322_although
"Although <extra_id_0>, PersonX stands up to the bully, so PersonX feels courageous.",158322_although_neg
"PersonX stands up to the bully and <extra_id_0>, so PersonX is seen as brave.",274945_and
"PersonX stands up to the bully and <extra_id_0>, so PersonX is seen as brave.",274945_and_neg
"PersonX stands up to the bully while <extra_id_0>, so PersonX is seen as brave.",274945_while
"PersonX stands up to the bully while <extra_id_0>, so PersonX is seen as brave.",274945_while_neg
"<extra_id_0> but PersonX stands up to the bully, so PersonX is seen as brave.",274945_but
"<extra_id_0> but PersonX stands up to the bully, so PersonX is seen as brave.",274945_but_neg
"Although <extra_id_0>, PersonX stands up to the bully, so PersonX is seen as brave.",274945_although
"Although <extra_id_0>, PersonX stands up to the bully, so PersonX is seen as brave.",274945_although_neg
"PersonX offers a treat to a stranger and <extra_id_0>, so PersonX is seen as kind.",32896_and
"PersonX offers a treat to a stranger and <extra_id_0>, so PersonX is seen as kind.",32896_and_neg
"PersonX offers a treat to a stranger while <extra_id_0>, so PersonX is seen as kind.",32896_while
"PersonX offers a treat to a stranger while <extra_id_0>, so PersonX is seen as kind.",32896_while_neg
"<extra_id_0> but PersonX offers a treat to a stranger, so PersonX is seen as kind.",32896_but
"<extra_id_0> but PersonX offers a treat to a stranger, so PersonX is seen as kind.",32896_but_neg
"Although <extra_id_0>, PersonX offers a treat to a stranger, so PersonX is seen as kind.",32896_although
"Although <extra_id_0>, PersonX offers a treat to a stranger, so PersonX is seen as kind.",32896_although_neg
"PersonX offers a treat to a stranger and <extra_id_0>, so PersonX feels generous.",78201_and
"PersonX offers a treat to a stranger and <extra_id_0>, so PersonX feels generous.",78201_and_neg
"PersonX offers a treat to a stranger while <extra_id_0>, so PersonX feels generous.",78201_while
"PersonX offers a treat to a stranger while <extra_id_0>, so PersonX feels generous.",78201_while_neg
"<extra_id_0> but PersonX offers a treat to a stranger, so PersonX feels generous.",78201_but
"<extra_id_0> but PersonX offers a treat to a stranger, so PersonX feels generous.",78201_but_neg
"Although <extra_id_0>, PersonX offers a treat to a stranger, so PersonX feels generous.",78201_although
"Although <extra_id_0>, PersonX offers a treat to a stranger, so PersonX feels generous.",78201_although_neg
"PersonX wins the respect of his parents and <extra_id_0>, so PersonX feels happy.",148165_and
"PersonX wins the respect of his parents and <extra_id_0>, so PersonX feels happy.",148165_and_neg
"PersonX wins the respect of his parents while <extra_id_0>, so PersonX feels happy.",148165_while
"PersonX wins the respect of his parents while <extra_id_0>, so PersonX feels happy.",148165_while_neg
"<extra_id_0> but PersonX wins the respect of his parents, so PersonX feels happy.",148165_but
"<extra_id_0> but PersonX wins the respect of his parents, so PersonX feels happy.",148165_but_neg
"Although <extra_id_0>, PersonX wins the respect of his parents, so PersonX feels happy.",148165_although
"Although <extra_id_0>, PersonX wins the respect of his parents, so PersonX feels happy.",148165_although_neg
"PersonX wins the respect of his parents and <extra_id_0>, so PersonX is seen as mature.",205856_and
"PersonX wins the respect of his parents and <extra_id_0>, so PersonX is seen as mature.",205856_and_neg
"PersonX wins the respect of his parents while <extra_id_0>, so PersonX is seen as mature.",205856_while
"PersonX wins the respect of his parents while <extra_id_0>, so PersonX is seen as mature.",205856_while_neg
"<extra_id_0> but PersonX wins the respect of his parents, so PersonX is seen as mature.",205856_but
"<extra_id_0> but PersonX wins the respect of his parents, so PersonX is seen as mature.",205856_but_neg
"Although <extra_id_0>, PersonX wins the respect of his parents, so PersonX is seen as mature.",205856_although
"Although <extra_id_0>, PersonX wins the respect of his parents, so PersonX is seen as mature.",205856_although_neg
"PersonX breaks a glass and <extra_id_0>, so PersonX feels upset.",167347_and
"PersonX breaks a glass and <extra_id_0>, so PersonX feels upset.",167347_and_neg
"PersonX breaks a glass while <extra_id_0>, so PersonX feels upset.",167347_while
"PersonX breaks a glass while <extra_id_0>, so PersonX feels upset.",167347_while_neg
"<extra_id_0> but PersonX breaks a glass, so PersonX feels upset.",167347_but
"<extra_id_0> but PersonX breaks a glass, so PersonX feels upset.",167347_but_neg
"Although <extra_id_0>, PersonX breaks a glass, so PersonX feels upset.",167347_although
"Although <extra_id_0>, PersonX breaks a glass, so PersonX feels upset.",167347_although_neg
"PersonX breaks a glass and <extra_id_0>, so PersonX is seen as careless.",357657_and
"PersonX breaks a glass and <extra_id_0>, so PersonX is seen as careless.",357657_and_neg
"PersonX breaks a glass while <extra_id_0>, so PersonX is seen as careless.",357657_while
"PersonX breaks a glass while <extra_id_0>, so PersonX is seen as careless.",357657_while_neg
"<extra_id_0> but PersonX breaks a glass, so PersonX is seen as careless.",357657_but
"<extra_id_0> but PersonX breaks a glass, so PersonX is seen as careless.",357657_but_neg
"Although <extra_id_0>, PersonX breaks a glass, so PersonX is seen as careless.",357657_although
"Although <extra_id_0>, PersonX breaks a glass, so PersonX is seen as careless.",357657_although_neg
"PersonX contributes money to charity and <extra_id_0>, so PersonX feels generous.",2363_and
"PersonX contributes money to charity and <extra_id_0>, so PersonX feels generous.",2363_and_neg
"PersonX contributes money to charity while <extra_id_0>, so PersonX feels generous.",2363_while
"PersonX contributes money to charity while <extra_id_0>, so PersonX feels generous.",2363_while_neg
"<extra_id_0> but PersonX contributes money to charity, so PersonX feels generous.",2363_but
"<extra_id_0> but PersonX contributes money to charity, so PersonX feels generous.",2363_but_neg
"Although <extra_id_0>, PersonX contributes money to charity, so PersonX feels generous.",2363_although
"Although <extra_id_0>, PersonX contributes money to charity, so PersonX feels generous.",2363_although_neg
"PersonX contributes money to charity and <extra_id_0>, so PersonX is seen as generous.",244991_and
"PersonX contributes money to charity and <extra_id_0>, so PersonX is seen as generous.",244991_and_neg
"PersonX contributes money to charity while <extra_id_0>, so PersonX is seen as generous.",244991_while
"PersonX contributes money to charity while <extra_id_0>, so PersonX is seen as generous.",244991_while_neg
"<extra_id_0> but PersonX contributes money to charity, so PersonX is seen as generous.",244991_but
"<extra_id_0> but PersonX contributes money to charity, so PersonX is seen as generous.",244991_but_neg
"Although <extra_id_0>, PersonX contributes money to charity, so PersonX is seen as generous.",244991_although
"Although <extra_id_0>, PersonX contributes money to charity, so PersonX is seen as generous.",244991_although_neg
"PersonX changes his image and <extra_id_0>, so PersonX feels different.",142563_and
"PersonX changes his image and <extra_id_0>, so PersonX feels different.",142563_and_neg
"PersonX changes his image while <extra_id_0>, so PersonX feels different.",142563_while
"PersonX changes his image while <extra_id_0>, so PersonX feels different.",142563_while_neg
"<extra_id_0> but PersonX changes his image, so PersonX feels different.",142563_but
"<extra_id_0> but PersonX changes his image, so PersonX feels different.",142563_but_neg
"Although <extra_id_0>, PersonX changes his image, so PersonX feels different.",142563_although
"Although <extra_id_0>, PersonX changes his image, so PersonX feels different.",142563_although_neg
"PersonX changes his image and <extra_id_0>, so PersonX is seen as stylish.",157669_and
"PersonX changes his image and <extra_id_0>, so PersonX is seen as stylish.",157669_and_neg
"PersonX changes his image while <extra_id_0>, so PersonX is seen as stylish.",157669_while
"PersonX changes his image while <extra_id_0>, so PersonX is seen as stylish.",157669_while_neg
"<extra_id_0> but PersonX changes his image, so PersonX is seen as stylish.",157669_but
"<extra_id_0> but PersonX changes his image, so PersonX is seen as stylish.",157669_but_neg
"Although <extra_id_0>, PersonX changes his image, so PersonX is seen as stylish.",157669_although
"Although <extra_id_0>, PersonX changes his image, so PersonX is seen as stylish.",157669_although_neg
"PersonX keeps promise and <extra_id_0>, so PersonX feels happy.",286036_and
"PersonX keeps promise and <extra_id_0>, so PersonX feels happy.",286036_and_neg
"PersonX keeps promise while <extra_id_0>, so PersonX feels happy.",286036_while
"PersonX keeps promise while <extra_id_0>, so PersonX feels happy.",286036_while_neg
"<extra_id_0> but PersonX keeps promise, so PersonX feels happy.",286036_but
"<extra_id_0> but PersonX keeps promise, so PersonX feels happy.",286036_but_neg
"Although <extra_id_0>, PersonX keeps promise, so PersonX feels happy.",286036_although
"Although <extra_id_0>, PersonX keeps promise, so PersonX feels happy.",286036_although_neg
"PersonX keeps promise and <extra_id_0>, so PersonX is seen as trustworthy.",336547_and
"PersonX keeps promise and <extra_id_0>, so PersonX is seen as trustworthy.",336547_and_neg
"PersonX keeps promise while <extra_id_0>, so PersonX is seen as trustworthy.",336547_while
"PersonX keeps promise while <extra_id_0>, so PersonX is seen as trustworthy.",336547_while_neg
"<extra_id_0> but PersonX keeps promise, so PersonX is seen as trustworthy.",336547_but
"<extra_id_0> but PersonX keeps promise, so PersonX is seen as trustworthy.",336547_but_neg
"Although <extra_id_0>, PersonX keeps promise, so PersonX is seen as trustworthy.",336547_although
"Although <extra_id_0>, PersonX keeps promise, so PersonX is seen as trustworthy.",336547_although_neg
"PersonX dresses up and goes out and <extra_id_0>, so PersonX feels comfortable.",116092_and
"PersonX dresses up and goes out and <extra_id_0>, so PersonX feels comfortable.",116092_and_neg
"PersonX dresses up and goes out while <extra_id_0>, so PersonX feels comfortable.",116092_while
"PersonX dresses up and goes out while <extra_id_0>, so PersonX feels comfortable.",116092_while_neg
"<extra_id_0> but PersonX dresses up and goes out, so PersonX feels comfortable.",116092_but
"<extra_id_0> but PersonX dresses up and goes out, so PersonX feels comfortable.",116092_but_neg
"Although <extra_id_0>, PersonX dresses up and goes out, so PersonX feels comfortable.",116092_although
"Although <extra_id_0>, PersonX dresses up and goes out, so PersonX feels comfortable.",116092_although_neg
"PersonX dresses up and goes out and <extra_id_0>, so PersonX is seen as fashionable.",288137_and
"PersonX dresses up and goes out and <extra_id_0>, so PersonX is seen as fashionable.",288137_and_neg
"PersonX dresses up and goes out while <extra_id_0>, so PersonX is seen as fashionable.",288137_while
"PersonX dresses up and goes out while <extra_id_0>, so PersonX is seen as fashionable.",288137_while_neg
"<extra_id_0> but PersonX dresses up and goes out, so PersonX is seen as fashionable.",288137_but
"<extra_id_0> but PersonX dresses up and goes out, so PersonX is seen as fashionable.",288137_but_neg
"Although <extra_id_0>, PersonX dresses up and goes out, so PersonX is seen as fashionable.",288137_although
"Although <extra_id_0>, PersonX dresses up and goes out, so PersonX is seen as fashionable.",288137_although_neg
"PersonX beats PersonY in table tennis and <extra_id_0>, so PersonX is seen as good at sports.",220330_and
"PersonX beats PersonY in table tennis and <extra_id_0>, so PersonX is seen as good at sports.",220330_and_neg
"PersonX beats PersonY in table tennis while <extra_id_0>, so PersonX is seen as good at sports.",220330_while
"PersonX beats PersonY in table tennis while <extra_id_0>, so PersonX is seen as good at sports.",220330_while_neg
"<extra_id_0> but PersonX beats PersonY in table tennis, so PersonX is seen as good at sports.",220330_but
"<extra_id_0> but PersonX beats PersonY in table tennis, so PersonX is seen as good at sports.",220330_but_neg
"Although <extra_id_0>, PersonX beats PersonY in table tennis, so PersonX is seen as good at sports.",220330_although
"Although <extra_id_0>, PersonX beats PersonY in table tennis, so PersonX is seen as good at sports.",220330_although_neg
"PersonX beats PersonY in table tennis and <extra_id_0>, so PersonX feels confident.",306203_and
"PersonX beats PersonY in table tennis and <extra_id_0>, so PersonX feels confident.",306203_and_neg
"PersonX beats PersonY in table tennis while <extra_id_0>, so PersonX feels confident.",306203_while
"PersonX beats PersonY in table tennis while <extra_id_0>, so PersonX feels confident.",306203_while_neg
"<extra_id_0> but PersonX beats PersonY in table tennis, so PersonX feels confident.",306203_but
"<extra_id_0> but PersonX beats PersonY in table tennis, so PersonX feels confident.",306203_but_neg
"Although <extra_id_0>, PersonX beats PersonY in table tennis, so PersonX feels confident.",306203_although
"Although <extra_id_0>, PersonX beats PersonY in table tennis, so PersonX feels confident.",306203_although_neg
"PersonX completes another project and <extra_id_0>, so PersonX feels accomplished.",31863_and
"PersonX completes another project and <extra_id_0>, so PersonX feels accomplished.",31863_and_neg
"PersonX completes another project while <extra_id_0>, so PersonX feels accomplished.",31863_while
"PersonX completes another project while <extra_id_0>, so PersonX feels accomplished.",31863_while_neg
"<extra_id_0> but PersonX completes another project, so PersonX feels accomplished.",31863_but
"<extra_id_0> but PersonX completes another project, so PersonX feels accomplished.",31863_but_neg
"Although <extra_id_0>, PersonX completes another project, so PersonX feels accomplished.",31863_although
"Although <extra_id_0>, PersonX completes another project, so PersonX feels accomplished.",31863_although_neg
"PersonX completes another project and <extra_id_0>, so PersonX is seen as talented.",125572_and
"PersonX completes another project and <extra_id_0>, so PersonX is seen as talented.",125572_and_neg
"PersonX completes another project while <extra_id_0>, so PersonX is seen as talented.",125572_while
"PersonX completes another project while <extra_id_0>, so PersonX is seen as talented.",125572_while_neg
"<extra_id_0> but PersonX completes another project, so PersonX is seen as talented.",125572_but
"<extra_id_0> but PersonX completes another project, so PersonX is seen as talented.",125572_but_neg
"Although <extra_id_0>, PersonX completes another project, so PersonX is seen as talented.",125572_although
"Although <extra_id_0>, PersonX completes another project, so PersonX is seen as talented.",125572_although_neg
"PersonX tries to appeal to the emotions of PersonY and <extra_id_0>, so PersonX feels compassionate.",373540_and
"PersonX tries to appeal to the emotions of PersonY and <extra_id_0>, so PersonX feels compassionate.",373540_and_neg
"PersonX tries to appeal to the emotions of PersonY while <extra_id_0>, so PersonX feels compassionate.",373540_while
"PersonX tries to appeal to the emotions of PersonY while <extra_id_0>, so PersonX feels compassionate.",373540_while_neg
"<extra_id_0> but PersonX tries to appeal to the emotions of PersonY, so PersonX feels compassionate.",373540_but
"<extra_id_0> but PersonX tries to appeal to the emotions of PersonY, so PersonX feels compassionate.",373540_but_neg
"Although <extra_id_0>, PersonX tries to appeal to the emotions of PersonY, so PersonX feels compassionate.",373540_although
"Although <extra_id_0>, PersonX tries to appeal to the emotions of PersonY, so PersonX feels compassionate.",373540_although_neg
"PersonX tries to appeal to the emotions of PersonY and <extra_id_0>, so PersonX is seen as persuasive.",378759_and
"PersonX tries to appeal to the emotions of PersonY and <extra_id_0>, so PersonX is seen as persuasive.",378759_and_neg
"PersonX tries to appeal to the emotions of PersonY while <extra_id_0>, so PersonX is seen as persuasive.",378759_while
"PersonX tries to appeal to the emotions of PersonY while <extra_id_0>, so PersonX is seen as persuasive.",378759_while_neg
"<extra_id_0> but PersonX tries to appeal to the emotions of PersonY, so PersonX is seen as persuasive.",378759_but
"<extra_id_0> but PersonX tries to appeal to the emotions of PersonY, so PersonX is seen as persuasive.",378759_but_neg
"Although <extra_id_0>, PersonX tries to appeal to the emotions of PersonY, so PersonX is seen as persuasive.",378759_although
"Although <extra_id_0>, PersonX tries to appeal to the emotions of PersonY, so PersonX is seen as persuasive.",378759_although_neg
"PersonX’s boss gives him a bonus and <extra_id_0>, so PersonX is seen as a good worker.",28285_and
"PersonX’s boss gives him a bonus and <extra_id_0>, so PersonX is seen as a good worker.",28285_and_neg
"PersonX’s boss gives him a bonus while <extra_id_0>, so PersonX is seen as a good worker.",28285_while
"PersonX’s boss gives him a bonus while <extra_id_0>, so PersonX is seen as a good worker.",28285_while_neg
